ncm;nac;imp;est;mun
58079000;13.45;29.89;18.00;0.00
58081000;13.45;29.89;18.00;0.00
58089000;13.45;29.89;18.00;0.00
58090000;13.45;29.89;18.00;0.00
58101000;13.45;29.89;18.00;0.00
58109100;13.45;29.89;18.00;0.00
58109200;13.45;29.89;18.00;0.00
58109900;13.45;29.89;18.00;0.00
58110000;13.45;29.89;18.00;0.00
59011000;15.65;26.46;18.00;0.00
59019000;15.65;26.46;18.00;0.00
59021010;15.65;26.46;18.00;0.00
59021090;15.65;25.48;18.00;0.00
59022000;15.65;26.46;18.00;0.00
59029000;15.65;25.48;18.00;0.00
59031000;15.65;32.09;18.00;0.00
59032000;15.65;32.09;18.00;0.00
59039000;15.65;32.09;18.00;0.00
59041000;17.72;28.53;18.00;0.00
59049000;17.72;28.53;18.00;0.00
59050000;17.72;28.53;18.00;0.00
59061000;16.78;27.59;18.00;0.00
59069100;15.65;26.46;18.00;0.00
59069900;15.65;26.46;18.00;0.00
59070000;15.65;26.46;18.00;0.00
59080000;15.65;26.46;18.00;0.00
59090000;15.65;26.46;18.00;0.00
59100000;17.72;28.53;18.00;0.00
59111000;15.65;26.46;18.00;0.00
59112010;15.65;26.46;18.00;0.00
59112090;15.65;26.46;18.00;0.00
59113100;15.65;32.09;18.00;0.00
59113200;15.65;32.09;18.00;0.00
59114000;15.65;32.09;18.00;0.00
59119000;15.65;32.09;18.00;0.00
60011010;13.45;29.89;18.00;0.00
60011020;13.45;29.89;18.00;0.00
60011090;13.45;29.89;18.00;0.00
60012100;13.45;29.89;18.00;0.00
60012200;13.45;29.89;18.00;0.00
60012900;13.45;29.89;18.00;0.00
60019100;13.45;29.89;18.00;0.00
60019200;13.45;29.89;18.00;0.00
60019900;13.45;29.89;18.00;0.00
60024010;13.45;29.89;18.00;0.00
60024020;13.45;29.89;18.00;0.00
60024090;13.45;29.89;18.00;0.00
60029010;13.45;29.89;18.00;0.00
60029020;13.45;29.89;18.00;0.00
60029090;13.45;29.89;18.00;0.00
60031000;13.45;29.89;18.00;0.00
60032000;13.45;29.89;18.00;0.00
60033000;13.45;29.89;18.00;0.00
60034000;13.45;29.89;18.00;0.00
60039000;13.45;29.89;18.00;0.00
60041011;13.45;29.89;18.00;0.00
60041012;13.45;29.89;18.00;0.00
60041013;13.45;29.89;18.00;0.00
60041014;13.45;29.89;18.00;0.00
60041031;13.45;29.89;18.00;0.00
60041032;13.45;29.89;18.00;0.00
60041033;13.45;29.89;18.00;0.00
60041034;13.45;29.89;18.00;0.00
60041041;13.45;29.89;18.00;0.00
60041042;13.45;29.89;18.00;0.00
60041043;13.45;29.89;18.00;0.00
60041044;13.45;29.89;18.00;0.00
60041091;13.45;29.89;18.00;0.00
60041092;13.45;29.89;18.00;0.00
60041093;13.45;29.89;18.00;0.00
60041094;13.45;29.89;18.00;0.00
60049010;13.45;29.89;18.00;0.00
60049030;13.45;29.89;18.00;0.00
60049040;13.45;29.89;18.00;0.00
60049090;13.45;29.89;18.00;0.00
60052100;13.45;29.89;18.00;0.00
60052200;13.45;29.89;18.00;0.00
60052300;13.45;29.89;18.00;0.00
60052400;13.45;29.89;18.00;0.00
60053500;13.45;29.89;18.00;0.00
60053600;13.45;29.89;18.00;0.00
60053700;13.45;29.89;18.00;0.00
60053800;13.45;29.89;18.00;0.00
60053900;13.45;29.89;18.00;0.00
60054100;13.45;29.89;18.00;0.00
60054200;13.45;29.89;18.00;0.00
60054300;13.45;29.89;18.00;0.00
60054400;13.45;29.89;18.00;0.00
60059010;13.45;29.89;18.00;0.00
60059090;13.45;29.89;18.00;0.00
60061000;13.45;29.89;18.00;0.00
60062100;13.45;29.89;18.00;0.00
60062200;13.45;29.89;18.00;0.00
60062300;13.45;29.89;18.00;0.00
60062400;13.45;29.89;18.00;0.00
60063110;13.45;29.89;18.00;0.00
60063120;13.45;29.89;18.00;0.00
60063130;13.45;29.89;18.00;0.00
60063190;13.45;29.89;18.00;0.00
60063210;13.45;29.89;18.00;0.00
60063220;13.45;29.89;18.00;0.00
60063230;13.45;29.89;18.00;0.00
60063290;13.45;29.89;18.00;0.00
60063310;13.45;29.89;18.00;0.00
60063320;13.45;29.89;18.00;0.00
60063330;13.45;29.89;18.00;0.00
60063390;13.45;29.89;18.00;0.00
60063410;13.45;29.89;18.00;0.00
60063420;13.45;29.89;18.00;0.00
60063430;13.45;29.89;18.00;0.00
60063490;13.45;29.89;18.00;0.00
60064100;13.45;29.89;18.00;0.00
60064200;13.45;29.89;18.00;0.00
60064300;13.45;29.89;18.00;0.00
60064400;13.45;29.89;18.00;0.00
60069000;13.45;29.89;18.00;0.00
61012000;13.45;33.60;18.00;0.00
61013000;13.45;33.60;18.00;0.00
61019010;13.45;33.60;18.00;0.00
61019090;13.45;33.60;18.00;0.00
61021000;13.45;33.60;18.00;0.00
61022000;13.45;33.60;18.00;0.00
61023000;13.45;33.60;18.00;0.00
61029000;13.45;33.60;18.00;0.00
61031010;13.45;33.60;18.00;0.00
61031020;13.45;33.60;18.00;0.00
61031090;13.45;33.60;18.00;0.00
61032200;13.45;33.60;18.00;0.00
61032300;13.45;33.60;18.00;0.00
61032910;13.45;33.60;18.00;0.00
61032990;13.45;33.60;18.00;0.00
61033100;13.45;33.60;18.00;0.00
61033200;13.45;33.60;18.00;0.00
61033300;13.45;33.60;18.00;0.00
61033900;13.45;33.60;18.00;0.00
61034100;13.45;33.60;18.00;0.00
61034200;13.45;33.60;18.00;0.00
61034300;13.45;33.60;18.00;0.00
61034900;13.45;33.60;18.00;0.00
61041300;13.45;33.60;18.00;0.00
61041910;13.45;33.60;18.00;0.00
61041920;13.45;33.60;18.00;0.00
61041990;13.45;33.60;18.00;0.00
61042200;13.45;33.60;18.00;0.00
61042300;13.45;33.60;18.00;0.00
61042910;13.45;33.60;18.00;0.00
61042990;13.45;33.60;18.00;0.00
61043100;13.45;33.60;18.00;0.00
61043200;13.45;33.60;18.00;0.00
61043300;13.45;33.60;18.00;0.00
61043900;13.45;33.60;18.00;0.00
61044100;13.45;33.60;18.00;0.00
61044200;13.45;33.60;18.00;0.00
61044300;13.45;33.60;18.00;0.00
61044400;13.45;33.60;18.00;0.00
61044900;13.45;33.60;18.00;0.00
61045100;13.45;33.60;18.00;0.00
61045200;13.45;33.60;18.00;0.00
61045300;13.45;33.60;18.00;0.00
61045900;13.45;33.60;18.00;0.00
61046100;13.45;33.60;18.00;0.00
61046200;13.45;33.60;18.00;0.00
61046300;13.45;33.60;18.00;0.00
61046900;13.45;33.60;18.00;0.00
61051000;13.45;33.60;18.00;0.00
61052000;13.45;33.60;18.00;0.00
61059000;13.45;33.60;18.00;0.00
61061000;13.45;33.60;18.00;0.00
61062000;13.45;33.60;18.00;0.00
61069000;13.45;33.60;18.00;0.00
61071100;13.45;33.60;18.00;0.00
61071200;13.45;33.60;18.00;0.00
61071900;13.45;33.60;18.00;0.00
61072100;13.45;33.60;18.00;0.00
61072200;13.45;33.60;18.00;0.00
61072900;13.45;33.60;18.00;0.00
61079100;13.45;33.60;18.00;0.00
61079910;13.45;33.60;18.00;0.00
61079990;13.45;33.60;18.00;0.00
61081100;13.45;33.60;18.00;0.00
61081900;13.45;33.60;18.00;0.00
61082100;13.45;33.60;18.00;0.00
61082200;13.45;33.60;18.00;0.00
61082900;13.45;33.60;18.00;0.00
61083100;13.45;33.60;18.00;0.00
61083200;13.45;33.60;18.00;0.00
61083900;13.45;33.60;18.00;0.00
61089100;13.45;33.60;18.00;0.00
61089200;13.45;33.60;18.00;0.00
61089900;13.45;33.60;18.00;0.00
61091000;13.45;33.60;18.00;0.00
61099000;13.45;33.60;18.00;0.00
61101100;13.45;33.60;18.00;0.00
61101200;13.45;33.60;18.00;0.00
61101900;13.45;33.60;18.00;0.00
61102000;13.45;33.60;18.00;0.00
61103000;13.45;33.60;18.00;0.00
61109000;13.45;33.60;18.00;0.00
61112000;13.45;33.60;18.00;0.00
61113000;13.45;33.60;18.00;0.00
61119010;13.45;33.60;18.00;0.00
61119090;13.45;33.60;18.00;0.00
61121100;13.45;33.60;18.00;0.00
61121200;13.45;33.60;18.00;0.00
61121900;13.45;33.60;18.00;0.00
61122000;13.45;33.60;18.00;0.00
61123100;13.45;33.60;18.00;0.00
61123900;13.45;33.60;18.00;0.00
61124100;13.45;33.60;18.00;0.00
61124900;13.45;33.60;18.00;0.00
61130000;13.45;33.60;18.00;0.00
61142000;13.45;33.60;18.00;0.00
61143000;13.45;33.60;18.00;0.00
61149010;13.45;33.60;18.00;0.00
61149090;13.45;33.60;18.00;0.00
61151011;13.45;33.60;18.00;0.00
61151012;13.45;33.60;18.00;0.00
61151013;13.45;33.60;18.00;0.00
61151014;13.45;33.60;18.00;0.00
61151019;13.45;33.60;18.00;0.00
61151021;13.45;33.60;18.00;0.00
61151022;13.45;33.60;18.00;0.00
61151029;13.45;33.60;18.00;0.00
61151091;13.45;33.60;18.00;0.00
61151092;13.45;33.60;18.00;0.00
61151093;13.45;33.60;18.00;0.00
61151099;13.45;33.60;18.00;0.00
61152100;13.45;33.60;18.00;0.00
61152200;13.45;33.60;18.00;0.00
61152910;13.45;33.60;18.00;0.00
61152920;13.45;33.60;18.00;0.00
61152990;13.45;33.60;18.00;0.00
61153010;13.45;33.60;18.00;0.00
61153020;13.45;33.60;18.00;0.00
61153090;13.45;33.60;18.00;0.00
61159400;13.45;33.60;18.00;0.00
61159500;13.45;33.60;18.00;0.00
61159600;13.45;33.60;18.00;0.00
61159900;13.45;33.60;18.00;0.00
61161000;13.45;33.60;18.00;0.00
61169100;13.45;33.60;18.00;0.00
61169200;13.45;33.60;18.00;0.00
61169300;13.45;33.60;18.00;0.00
61169900;13.45;33.60;18.00;0.00
61171000;13.45;33.60;18.00;0.00
61178010;13.45;33.60;18.00;0.00
61178090;13.45;33.60;18.00;0.00
61179000;13.45;33.60;18.00;0.00
62012000;13.45;33.60;18.00;0.00
62013000;13.45;33.60;18.00;0.00
62014000;13.45;33.60;18.00;0.00
62019000;13.45;33.60;18.00;0.00
62022000;13.45;33.60;18.00;0.00
62023000;13.45;33.60;18.00;0.00
62024000;13.45;33.60;18.00;0.00
62029000;13.45;33.60;18.00;0.00
62031100;13.45;33.60;18.00;0.00
62031200;13.45;33.60;18.00;0.00
62031900;13.45;33.60;18.00;0.00
62032200;13.45;33.60;18.00;0.00
62032300;13.45;33.60;18.00;0.00
62032910;13.45;33.60;18.00;0.00
62032990;13.45;33.60;18.00;0.00
62033100;13.45;33.60;18.00;0.00
62033200;13.45;33.60;18.00;0.00
62033300;13.45;33.60;18.00;0.00
62033900;13.45;33.60;18.00;0.00
62034100;13.45;33.60;18.00;0.00
62034200;13.45;33.60;18.00;0.00
62034300;13.45;33.60;18.00;0.00
62034900;13.45;33.60;18.00;0.00
62041100;13.45;33.60;18.00;0.00
62041200;13.45;33.60;18.00;0.00
62041300;13.45;33.60;18.00;0.00
62041900;13.45;33.60;18.00;0.00
62042100;13.45;33.60;18.00;0.00
62042200;13.45;33.60;18.00;0.00
62042300;13.45;33.60;18.00;0.00
62042900;13.45;33.60;18.00;0.00
62043100;13.45;33.60;18.00;0.00
62043200;13.45;33.60;18.00;0.00
62043300;13.45;33.60;18.00;0.00
62043900;13.45;33.60;18.00;0.00
62044100;13.45;33.60;18.00;0.00
62044200;13.45;33.60;18.00;0.00
62044300;13.45;33.60;18.00;0.00
62044400;13.45;33.60;18.00;0.00
62044900;13.45;33.60;18.00;0.00
62045100;13.45;33.60;18.00;0.00
62045200;13.45;33.60;18.00;0.00
62045300;13.45;33.60;18.00;0.00
62045900;13.45;33.60;18.00;0.00
62046100;13.45;33.60;18.00;0.00
62046200;13.45;33.60;18.00;0.00
62046300;13.45;33.60;18.00;0.00
62046900;13.45;33.60;18.00;0.00
62052000;13.45;33.60;18.00;0.00
62053000;13.45;33.60;18.00;0.00
62059010;13.45;33.60;18.00;0.00
62059090;13.45;33.60;18.00;0.00
62061000;13.45;33.60;18.00;0.00
62062000;13.45;33.60;18.00;0.00
62063000;13.45;33.60;18.00;0.00
62064000;13.45;33.60;18.00;0.00
62069000;13.45;33.60;18.00;0.00
62071100;13.45;33.60;18.00;0.00
62071900;13.45;33.60;18.00;0.00
62072100;13.45;33.60;18.00;0.00
62072200;13.45;33.60;18.00;0.00
62072900;13.45;33.60;18.00;0.00
62079100;13.45;33.60;18.00;0.00
62079910;13.45;33.60;18.00;0.00
62079990;13.45;33.60;18.00;0.00
62081100;13.45;33.60;18.00;0.00
62081900;13.45;33.60;18.00;0.00
62082100;13.45;33.60;18.00;0.00
62082200;13.45;33.60;18.00;0.00
62082900;13.45;33.60;18.00;0.00
62089100;13.45;33.60;18.00;0.00
62089200;13.45;33.60;18.00;0.00
62089900;13.45;33.60;18.00;0.00
62092000;13.45;33.60;18.00;0.00
62093000;13.45;33.60;18.00;0.00
62099010;13.45;33.60;18.00;0.00
62099090;13.45;33.60;18.00;0.00
62101000;13.45;33.60;18.00;0.00
62102000;13.45;33.60;18.00;0.00
62103000;13.45;33.60;18.00;0.00
62104000;13.45;33.60;18.00;0.00
62105000;13.45;33.60;18.00;0.00
62111100;13.45;33.60;18.00;0.00
62111200;13.45;33.60;18.00;0.00
62112000;13.45;33.60;18.00;0.00
62113200;13.45;33.60;18.00;0.00
62113300;13.45;33.60;18.00;0.00
62113910;13.45;33.60;18.00;0.00
62113990;13.45;33.60;18.00;0.00
62114200;13.45;33.60;18.00;0.00
62114300;13.45;33.60;18.00;0.00
62114900;13.45;33.60;18.00;0.00
62121000;13.45;33.60;18.00;0.00
62122000;13.45;33.60;18.00;0.00
62123000;13.45;33.60;18.00;0.00
62129000;13.45;33.60;18.00;0.00
62132000;13.45;33.60;18.00;0.00
62139010;13.45;33.60;18.00;0.00
62139090;13.45;33.60;18.00;0.00
62141000;13.45;33.60;18.00;0.00
62142000;13.45;33.60;18.00;0.00
62143000;13.45;33.60;18.00;0.00
62144000;13.45;33.60;18.00;0.00
62149010;13.45;33.60;18.00;0.00
62149090;13.45;33.60;18.00;0.00
62151000;13.45;33.60;18.00;0.00
62152000;13.45;33.60;18.00;0.00
62159000;13.45;33.60;18.00;0.00
62160000;13.45;33.60;18.00;0.00
62171000;13.45;33.60;18.00;0.00
62179000;13.45;33.60;18.00;0.00
63011000;13.45;33.60;18.00;0.00
63012000;13.45;33.60;18.00;0.00
63013000;13.45;33.60;18.00;0.00
63014000;13.45;33.60;18.00;0.00
63019000;13.45;33.60;18.00;0.00
63021000;13.45;33.60;18.00;0.00
63022100;13.45;33.60;18.00;0.00
63022200;13.45;33.60;18.00;0.00
63022900;13.45;33.60;18.00;0.00
63023100;13.45;33.60;18.00;0.00
63023200;13.45;33.60;18.00;0.00
63023900;13.45;33.60;18.00;0.00
63024000;13.45;33.60;18.00;0.00
63025100;13.45;33.60;18.00;0.00
63025300;13.45;33.60;18.00;0.00
63025910;13.45;33.60;18.00;0.00
63025990;13.45;33.60;18.00;0.00
63026000;13.45;33.60;18.00;0.00
63029100;13.45;33.60;18.00;0.00
63029300;13.45;33.60;18.00;0.00
63029910;13.45;33.60;18.00;0.00
63029990;13.45;33.60;18.00;0.00
63031200;13.45;33.60;18.00;0.00
63031910;13.45;33.60;18.00;0.00
63031990;13.45;33.60;18.00;0.00
63039100;13.45;33.60;18.00;0.00
63039200;13.45;33.60;18.00;0.00
63039900;13.45;33.60;18.00;0.00
63041100;13.45;33.60;18.00;0.00
63041910;13.45;33.60;18.00;0.00
63041990;13.45;33.60;18.00;0.00
63042000;13.45;33.60;18.00;0.00
63049100;13.45;33.60;18.00;0.00
63049200;13.45;33.60;18.00;0.00
63049300;13.45;33.60;18.00;0.00
63049900;13.45;33.60;18.00;0.00
63051000;19.67;39.82;18.00;0.00
63052000;19.67;39.82;18.00;0.00
63053200;19.67;39.82;18.00;0.00
63053310;19.67;39.82;18.00;0.00
63053390;19.67;39.82;18.00;0.00
63053900;19.67;39.82;18.00;0.00
63059000;19.67;39.82;18.00;0.00
63061200;15.65;35.80;18.00;0.00
63061910;15.65;35.80;18.00;0.00
63061990;15.65;35.80;18.00;0.00
63062200;17.72;37.87;18.00;0.00
63062910;17.72;37.87;18.00;0.00
63062990;17.72;37.87;18.00;0.00
63063010;17.72;37.87;18.00;0.00
63063090;17.72;37.87;18.00;0.00
63064010;15.65;35.80;18.00;0.00
63064090;15.65;35.80;18.00;0.00
63069000;15.65;35.80;18.00;0.00
63071000;13.45;33.60;18.00;0.00
63072000;13.45;33.60;18.00;0.00
63079010;13.45;33.60;18.00;0.00
63079020;13.45;15.45;18.00;0.00
63079090;13.45;33.60;18.00;0.00
63080000;13.45;33.60;18.00;0.00
63090010;13.45;33.60;18.00;0.00
63090090;13.45;33.60;18.00;0.00
63101000;13.45;33.60;18.00;0.00
63109000;13.45;33.60;18.00;0.00
64011000;13.45;33.60;18.00;0.00
64019200;13.45;33.60;18.00;0.00
64019910;13.45;33.60;18.00;0.00
64019990;13.45;33.60;18.00;0.00
64021200;13.45;26.13;18.00;0.00
64021900;13.45;33.60;18.00;0.00
64022000;13.45;33.60;18.00;0.00
64029110;13.45;33.60;18.00;0.00
64029190;13.45;33.60;18.00;0.00
64029910;13.45;33.60;18.00;0.00
64029990;13.45;33.60;18.00;0.00
64031200;13.45;26.13;18.00;0.00
64031900;13.45;33.60;18.00;0.00
64032000;13.45;33.60;18.00;0.00
64034000;13.45;33.60;18.00;0.00
64035110;13.45;33.60;18.00;0.00
64035190;13.45;33.60;18.00;0.00
64035910;13.45;33.60;18.00;0.00
64035990;13.45;33.60;18.00;0.00
64039110;13.45;33.60;18.00;0.00
64039190;13.45;33.60;18.00;0.00
64039910;13.45;33.60;18.00;0.00
64039990;13.45;33.60;18.00;0.00
64041100;13.45;33.60;18.00;0.00
64041900;13.45;33.60;18.00;0.00
64042000;13.45;33.60;18.00;0.00
64051010;13.45;33.60;18.00;0.00
64051020;13.45;33.60;18.00;0.00
64051090;13.45;33.60;18.00;0.00
64052000;13.45;33.60;18.00;0.00
64059000;13.45;33.60;18.00;0.00
64061000;13.45;25.21;18.00;0.00
64062000;13.45;25.21;18.00;0.00
64069010;13.45;25.21;18.00;0.00
64069020;13.45;25.21;18.00;0.00
64069090;13.45;25.21;18.00;0.00
65010000;13.45;25.21;18.00;0.00
65020010;13.45;25.21;18.00;0.00
65020090;13.45;25.21;18.00;0.00
65040010;13.45;26.13;18.00;0.00
65040090;13.45;26.13;18.00;0.00
65050011;13.45;26.13;18.00;0.00
65050012;13.45;26.13;18.00;0.00
65050019;13.45;26.13;18.00;0.00
65050021;13.45;26.13;18.00;0.00
65050022;13.45;26.13;18.00;0.00
65050029;13.45;26.13;18.00;0.00
65050031;13.45;26.13;18.00;0.00
65050032;13.45;26.13;18.00;0.00
65050039;13.45;26.13;18.00;0.00
65050090;13.45;26.13;18.00;0.00
65061000;13.45;26.13;18.00;0.00
65069100;13.45;26.13;18.00;0.00
65069900;13.45;26.13;18.00;0.00
65070000;13.45;25.21;18.00;0.00
66011000;15.65;28.33;18.00;0.00
66019110;13.45;26.13;18.00;0.00
66019190;13.45;26.13;18.00;0.00
66019900;13.45;26.13;18.00;0.00
66020000;13.45;26.13;18.00;0.00
66032000;13.45;25.21;18.00;0.00
66039000;13.45;25.21;18.00;0.00
67010000;13.45;24.26;18.00;0.00
67021000;19.67;30.48;18.00;0.00
67029000;19.67;30.48;18.00;0.00
67030000;19.67;30.48;18.00;0.00
67041100;19.67;30.48;18.00;0.00
67041900;19.67;30.48;18.00;0.00
67042000;19.67;30.48;18.00;0.00
67049000;19.67;30.48;18.00;0.00
68010000;13.45;19.04;18.00;0.00
68021000;15.65;22.35;18.00;0.00
68022100;15.65;22.35;18.00;0.00
68022300;15.65;21.24;18.00;0.00
68022900;15.65;21.24;18.00;0.00
68029100;15.65;21.24;18.00;0.00
68029200;15.65;21.24;18.00;0.00
68029310;15.65;21.24;18.00;0.00
68029390;15.65;21.24;18.00;0.00
68029910;15.65;21.24;18.00;0.00
68029990;15.65;21.24;18.00;0.00
68030000;15.65;21.24;18.00;0.00
68041000;13.45;19.04;18.00;0.00
68042111;13.45;19.04;18.00;0.00
68042119;13.45;19.04;18.00;0.00
68042190;13.45;19.04;18.00;0.00
68042211;13.45;19.04;18.00;0.00
68042219;13.45;19.04;18.00;0.00
68042290;13.45;19.04;18.00;0.00
68042300;13.45;19.04;18.00;0.00
68043000;13.45;19.04;18.00;0.00
68051000;13.45;21.23;18.00;0.00
68052000;13.45;21.23;18.00;0.00
68053010;13.45;21.23;18.00;0.00
68053020;13.45;21.23;18.00;0.00
68053090;13.45;21.23;18.00;0.00
68061000;13.45;20.15;18.00;0.00
68062000;13.45;20.15;18.00;0.00
68069010;13.45;20.15;18.00;0.00
68069090;13.45;20.15;18.00;0.00
68071000;15.65;22.35;18.00;0.00
68079000;15.65;22.35;18.00;0.00
68080000;17.72;24.42;18.00;0.00
68091100;13.45;21.23;18.00;0.00
68091900;15.65;22.35;18.00;0.00
68099000;15.65;22.35;18.00;0.00
68101100;13.45;20.15;18.00;0.00
68101900;13.45;20.15;18.00;0.00
68109100;13.45;20.15;18.00;0.00
68109900;13.45;20.15;18.00;0.00
68114000;15.65;22.35;18.00;0.00
68118100;15.65;22.35;18.00;0.00
68118200;15.65;22.35;18.00;0.00
68118900;15.65;22.35;18.00;0.00
68128000;17.72;27.55;18.00;0.00
68129100;13.45;23.28;18.00;0.00
68129910;17.72;27.55;18.00;0.00
68129920;17.72;26.54;18.00;0.00
68129930;17.72;26.54;18.00;0.00
68129990;17.72;27.55;18.00;0.00
68132000;17.72;27.55;18.00;0.00
68138110;19.67;29.50;18.00;0.00
68138190;19.67;29.50;18.00;0.00
68138910;19.67;29.50;18.00;0.00
68138990;17.72;27.55;18.00;0.00
68141000;13.45;23.28;18.00;0.00
68149000;13.45;23.28;18.00;0.00
68151100;17.72;19.72;18.00;0.00
68151200;17.72;19.72;18.00;0.00
68151300;17.72;27.55;18.00;0.00
68151900;17.72;27.55;18.00;0.00
68152000;17.72;27.55;18.00;0.00
68159110;17.72;27.55;18.00;0.00
68159190;17.72;27.55;18.00;0.00
68159911;17.72;19.72;18.00;0.00
68159912;17.72;19.72;18.00;0.00
68159913;17.72;19.72;18.00;0.00
68159914;17.72;19.72;18.00;0.00
68159919;17.72;27.55;18.00;0.00
68159990;17.72;27.55;18.00;0.00
69010000;16.91;24.69;18.00;0.00
69021011;16.91;18.91;18.00;0.00
69021018;16.91;24.69;18.00;0.00
69021019;16.91;24.69;18.00;0.00
69021090;16.91;24.69;18.00;0.00
69022010;16.91;24.69;18.00;0.00
69022091;16.91;24.69;18.00;0.00
69022092;16.91;24.69;18.00;0.00
69022093;16.91;24.69;18.00;0.00
69022099;16.91;24.69;18.00;0.00
69029010;16.91;24.69;18.00;0.00
69029020;16.91;24.69;18.00;0.00
69029030;16.91;18.91;18.00;0.00
69029040;16.91;24.69;18.00;0.00
69029090;16.91;24.69;18.00;0.00
69031011;16.91;24.69;18.00;0.00
69031012;16.91;24.69;18.00;0.00
69031019;16.91;24.69;18.00;0.00
69031020;16.91;24.69;18.00;0.00
69031030;16.91;24.69;18.00;0.00
69031040;16.91;24.69;18.00;0.00
69031090;16.91;24.69;18.00;0.00
69032010;16.91;24.69;18.00;0.00
69032020;16.91;24.69;18.00;0.00
69032030;16.91;24.69;18.00;0.00
69032090;16.91;24.69;18.00;0.00
69039011;16.91;24.69;18.00;0.00
69039012;16.91;24.69;18.00;0.00
69039019;16.91;24.69;18.00;0.00
69039091;16.91;24.69;18.00;0.00
69039092;16.91;24.69;18.00;0.00
69039099;16.91;24.69;18.00;0.00
69041000;13.45;22.27;18.00;0.00
69049000;13.45;22.27;18.00;0.00
69051000;13.45;22.27;18.00;0.00
69059000;13.45;22.27;18.00;0.00
69060000;13.45;22.27;18.00;0.00
69072100;13.90;23.73;18.00;0.00
69072200;13.90;23.73;18.00;0.00
69072300;13.90;23.73;18.00;0.00
69073000;13.90;23.73;18.00;0.00
69074000;13.90;23.73;18.00;0.00
69091100;17.72;26.54;18.00;0.00
69091210;17.72;26.54;18.00;0.00
69091220;17.72;19.72;18.00;0.00
69091230;17.72;19.72;18.00;0.00
69091290;17.72;26.54;18.00;0.00
69091910;17.72;26.54;18.00;0.00
69091920;17.72;19.72;18.00;0.00
69091930;17.72;19.72;18.00;0.00
69091990;17.72;26.54;18.00;0.00
69099000;17.72;26.54;18.00;0.00
69101000;13.45;25.21;18.00;0.00
69109000;13.45;25.21;18.00;0.00
69111010;19.67;32.35;18.00;0.00
69111090;19.67;32.35;18.00;0.00
69119000;19.67;32.35;18.00;0.00
69120000;17.72;30.40;18.00;0.00
69131000;21.50;34.18;18.00;0.00
69139000;21.50;34.18;18.00;0.00
69141000;17.72;30.40;18.00;0.00
69149000;17.72;30.40;18.00;0.00
70010000;17.72;30.40;18.00;0.00
70021000;17.72;22.15;18.00;0.00
70022000;17.72;22.15;18.00;0.00
70023100;17.72;22.15;18.00;0.00
70023200;17.72;22.15;18.00;0.00
70023900;17.72;22.15;18.00;0.00
70031200;17.72;25.50;18.00;0.00
70031900;17.72;25.50;18.00;0.00
70032000;17.72;25.50;18.00;0.00
70033000;17.72;25.50;18.00;0.00
70042000;17.72;25.50;18.00;0.00
70049000;17.72;25.50;18.00;0.00
70051000;17.72;25.50;18.00;0.00
70052100;17.72;25.50;18.00;0.00
70052900;17.72;33.72;18.00;0.00
70053000;17.72;25.50;18.00;0.00
70060000;17.72;26.54;18.00;0.00
70071100;19.67;28.49;18.00;0.00
70071900;17.72;26.54;18.00;0.00
70072100;19.67;28.49;18.00;0.00
70072900;17.72;26.54;18.00;0.00
70080000;17.72;26.54;18.00;0.00
70091000;19.67;29.50;18.00;0.00
70099100;19.67;29.50;18.00;0.00
70099200;19.67;29.50;18.00;0.00
70101000;13.45;21.23;18.00;0.00
70102000;19.67;27.45;18.00;0.00
70109011;19.67;27.45;18.00;0.00
70109012;19.67;27.45;18.00;0.00
70109021;19.67;27.45;18.00;0.00
70109022;19.67;27.45;18.00;0.00
70109090;19.67;27.45;18.00;0.00
70111010;17.72;25.50;18.00;0.00
70111021;17.72;25.50;18.00;0.00
70111029;17.72;25.50;18.00;0.00
70111090;17.72;25.50;18.00;0.00
70112000;17.72;25.50;18.00;0.00
70119000;17.72;25.50;18.00;0.00
70131000;17.72;29.48;18.00;0.00
70132200;19.67;31.43;18.00;0.00
70132800;19.67;35.67;18.00;0.00
70133300;19.67;31.43;18.00;0.00
70133700;19.67;35.67;18.00;0.00
70134100;17.72;29.48;18.00;0.00
70134210;17.72;29.48;18.00;0.00
70134290;17.72;29.48;18.00;0.00
70134900;17.72;33.72;18.00;0.00
70139110;19.67;31.43;18.00;0.00
70139190;19.67;31.43;18.00;0.00
70139900;19.67;31.43;18.00;0.00
70140000;19.67;29.50;18.00;0.00
70151010;13.45;15.45;18.00;0.00
70151091;13.45;15.45;18.00;0.00
70151092;13.45;23.28;18.00;0.00
70159010;19.67;29.50;18.00;0.00
70159020;19.67;29.50;18.00;0.00
70159030;19.67;29.50;18.00;0.00
70159090;19.67;29.50;18.00;0.00
70161000;19.67;29.50;18.00;0.00
70169000;19.67;29.50;18.00;0.00
70171000;13.45;23.28;18.00;0.00
70172000;13.45;23.28;18.00;0.00
70179000;13.45;23.28;18.00;0.00
70181010;21.50;33.26;18.00;0.00
70181020;21.50;33.26;18.00;0.00
70181090;21.50;33.26;18.00;0.00
70182000;21.50;33.26;18.00;0.00
70189000;21.50;33.26;18.00;0.00
70191100;17.72;31.39;18.00;0.00
70191210;17.72;19.72;18.00;0.00
70191290;17.72;31.39;18.00;0.00
70191300;17.72;26.54;18.00;0.00
70191400;19.81;28.63;18.00;0.00
70191500;19.81;28.63;18.00;0.00
